x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
191004.9947871416,2544.0,145847.08,2004.0,153961.59126984127,1.0,0.0,0.0,1200.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,31.5,1.0,0.0,0.0,0.0,0.0
191004.9947871416,2544.0,145847.08,2005.0,153961.59126984127,1.0,0.0,0.0,1236.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,31.5,1.0,0.0,0.0,0.0,0.0
191004.9947871416,2980.0,145847.08,2000.0,153961.59126984127,1.0,0.0,0.0,1512.0,0.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,1.0,0.0,0.0,0.0,0.0
191004.9947871416,2403.0,145847.08,2003.0,153961.59126984127,1.0,0.0,0.0,1080.0,0.0,0.0,0.0,496.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,1.0,0.0,0.0,0.0,0.0
191004.9947871416,12853.0,145847.08,2010.0,153961.59126984127,1.0,0.0,0.0,1418.0,1.0,0.0,0.0,852.0,183632.6209000763,141331.48260869566,186825.1131934033,57.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,7379.0,145847.08,2000.0,153961.59126984127,1.0,0.0,0.0,1848.0,0.0,0.0,0.0,592.0,183632.6209000763,141331.48260869566,186825.1131934033,68.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,8000.0,145847.08,2002.0,153961.59126984127,1.0,0.0,0.0,1492.0,0.0,0.0,0.0,596.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,10456.0,145847.08,1967.0,153961.59126984127,0.0,0.0,0.0,1829.0,0.0,0.0,0.0,535.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,10791.0,145847.08,1993.0,153961.59126984127,0.0,0.0,0.0,2495.0,0.0,0.0,0.0,660.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,17673.5,145847.08,1978.0,153961.59126984127,0.0,0.0,0.0,1891.0,0.0,1.0,0.0,678.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9600.0,145847.08,1971.0,153961.59126984127,0.0,0.0,0.0,1645.0,1.0,0.0,0.0,441.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9600.0,145847.08,1966.0,153961.59126984127,0.0,0.0,0.0,1232.0,1.0,0.0,0.0,490.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9900.0,145847.08,1966.0,153961.59126984127,0.0,0.0,0.0,1209.0,1.0,0.0,0.0,504.0,183632.6209000763,141331.48260869566,186825.1131934033,90.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9680.0,145847.08,1967.0,153961.59126984127,0.0,0.0,0.0,1510.0,0.0,0.0,0.0,517.0,183632.6209000763,141331.48260869566,186825.1131934033,88.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,10600.0,145847.08,1964.0,153961.59126984127,0.0,0.0,0.0,1775.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,13260.0,145847.08,1962.0,153961.59126984127,0.0,0.0,0.0,1728.0,0.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,98.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9724.0,145847.08,1952.0,153961.59126984127,1.0,0.0,0.0,2461.0,0.0,0.0,0.0,400.0,183632.6209000763,141331.48260869566,186825.1131934033,68.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,17360.0,145847.08,1949.0,153961.59126984127,0.0,0.0,0.0,1556.0,0.0,0.0,0.0,470.0,183632.6209000763,141331.48260869566,186825.1131934033,107.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,11380.0,145847.08,1966.0,153961.59126984127,0.0,0.0,0.0,1128.0,1.0,0.0,0.0,315.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,8267.0,145847.08,1958.0,153961.59126984127,0.0,0.0,0.0,1604.0,0.0,0.0,0.0,576.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,8197.0,145847.08,2003.0,153961.59126984127,1.0,0.0,0.0,1480.0,0.0,0.0,0.0,620.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,8050.0,145847.08,1959.0,153961.59126984127,0.0,0.0,0.0,1143.0,1.0,0.0,0.0,308.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,10725.0,145847.08,1959.0,153961.59126984127,0.0,0.0,0.0,1206.0,1.0,0.0,0.0,312.0,183632.6209000763,141331.48260869566,186825.1131934033,87.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,10032.0,145847.08,1959.0,153961.59126984127,0.0,0.0,0.0,1580.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,8382.0,145847.08,1956.0,153961.59126984127,0.0,0.0,0.0,1337.0,1.0,0.0,0.0,263.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,10950.0,145847.08,1952.0,153961.59126984127,0.0,0.0,0.0,1064.0,1.0,0.0,0.0,318.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,1.0,0.0,0.0
191004.9947871416,10895.0,145847.08,1955.0,153961.59126984127,0.0,0.0,0.0,972.0,1.0,0.0,0.0,305.0,183632.6209000763,141331.48260869566,186825.1131934033,107.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,13587.0,145847.08,1958.0,153961.59126984127,0.0,0.0,0.0,988.0,1.0,0.0,0.0,264.0,183632.6209000763,141331.48260869566,186825.1131934033,70.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,7898.0,145847.08,1920.0,153961.59126984127,0.0,0.0,0.0,985.0,1.0,0.0,0.0,676.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,0.0,0.0,0.0,1.0,0.0
191004.9947871416,8064.0,145847.08,1948.0,153961.59126984127,0.0,0.0,0.0,1224.0,1.0,0.0,0.0,280.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,7635.0,145847.08,1960.0,153961.59126984127,0.0,0.0,0.0,1175.0,1.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,81.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9760.0,145847.08,1963.0,153961.59126984127,0.0,0.0,0.0,1395.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,4800.0,145847.08,1900.0,153961.59126984127,0.0,0.0,0.0,1844.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,4485.0,145847.08,1920.0,153961.59126984127,0.0,0.0,0.0,936.0,1.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,56.0,0.0,0.0,0.0,0.0,1.0
191004.9947871416,5805.0,145847.08,1957.0,153961.59126984127,0.0,0.0,0.0,1347.0,1.0,0.0,0.0,551.0,183632.6209000763,141331.48260869566,186825.1131934033,69.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,6900.0,145847.08,1938.0,153961.59126984127,0.0,0.0,0.0,1251.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,1.0,1.0,0.0
191004.9947871416,11851.0,145847.08,1948.0,153961.59126984127,0.0,0.0,0.0,1633.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,69.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,8239.0,145847.08,1920.0,153961.59126984127,0.0,0.0,0.0,1245.0,1.0,0.0,0.0,315.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9656.0,145847.08,1923.0,153961.59126984127,0.0,0.0,0.0,832.0,1.0,0.0,0.0,780.0,183632.6209000763,141331.48260869566,186825.1131934033,68.0,0.0,0.0,0.0,1.0,0.0
191004.9947871416,9600.0,145847.08,1900.0,153961.59126984127,1.0,0.0,0.0,1566.0,0.0,0.0,0.0,288.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,9000.0,145847.08,1890.0,153961.59126984127,1.0,0.0,0.0,2268.0,0.0,1.0,0.0,624.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,1.0,0.0,0.0,1.0,0.0
191004.9947871416,9045.0,145847.08,1910.0,153961.59126984127,0.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,100.0,0.0,0.0,1.0,1.0,0.0
191004.9947871416,10560.0,145847.08,1922.0,153961.59126984127,0.0,0.0,0.0,1470.0,1.0,0.0,0.0,624.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,5830.0,145847.08,1950.0,153961.59126984127,0.0,0.0,0.0,1612.0,1.0,0.0,0.0,363.0,183632.6209000763,141331.48260869566,186825.1131934033,53.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,7793.0,145847.08,1922.0,153961.59126984127,0.0,0.0,0.0,2068.0,1.0,0.0,0.0,315.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,1.0,0.0,0.0,0.0,0.0
191004.9947871416,5000.0,145847.08,1925.0,153961.59126984127,0.0,0.0,0.0,765.0,1.0,0.0,0.0,200.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,1.0,0.0,0.0,0.0,1.0
191004.9947871416,6000.0,145847.08,1939.0,153961.59126984127,0.0,0.0,0.0,1132.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,6000.0,145847.08,1940.0,153961.59126984127,0.0,0.0,0.0,1196.0,1.0,0.0,0.0,576.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,6360.0,145847.08,1942.0,153961.59126984127,0.0,0.0,0.0,1453.0,1.0,0.0,0.0,240.0,183632.6209000763,141331.48260869566,186825.1131934033,53.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,6000.0,145847.08,1948.0,153961.59126984127,0.0,0.0,0.0,1416.0,1.0,0.0,0.0,312.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,0.0,0.0,1.0
191004.9947871416,6240.0,145847.08,1936.0,153961.59126984127,0.0,0.0,0.0,1040.0,1.0,0.0,0.0,624.0,183632.6209000763,141331.48260869566,186825.1131934033,52.0,0.0,0.0,0.0,0.0,1.0
191004.9947871416,6240.0,145847.08,1930.0,153961.59126984127,0.0,0.0,0.0,1536.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,52.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,6120.0,145847.08,1923.0,153961.59126984127,0.0,0.0,0.0,1068.0,1.0,0.0,0.0,288.0,183632.6209000763,141331.48260869566,186825.1131934033,51.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,8094.0,145847.08,1915.0,153961.59126984127,0.0,0.0,0.0,1962.0,1.0,0.0,0.0,572.0,183632.6209000763,141331.48260869566,186825.1131934033,57.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,12900.0,145847.08,1912.0,153961.59126984127,1.0,0.0,0.0,1560.0,1.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,1.0,0.0,0.0,1.0,0.0
191004.9947871416,3068.0,145847.08,1920.0,153961.59126984127,0.0,0.0,0.0,1324.0,1.0,0.0,0.0,180.0,183632.6209000763,141331.48260869566,186825.1131934033,52.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,15263.0,145847.08,1959.0,153961.59126984127,0.0,0.0,0.0,1675.0,0.0,0.0,0.0,365.0,183632.6209000763,141331.48260869566,186825.1131934033,100.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,10632.0,145847.08,1917.0,153961.59126984127,0.0,0.0,0.0,1224.0,1.0,0.0,0.0,180.0,183632.6209000763,141331.48260869566,186825.1131934033,72.0,0.0,0.0,0.0,1.0,0.0
191004.9947871416,9900.0,145847.08,1915.0,153961.59126984127,0.0,0.0,1.0,1392.0,1.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,1.0,0.0
191004.9947871416,6001.0,145847.08,1940.0,153961.59126984127,0.0,0.0,0.0,919.0,1.0,0.0,0.0,231.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,6449.0,145847.08,1907.0,153961.59126984127,0.0,0.0,0.0,1884.0,1.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,1.0,0.0
191004.9947871416,6048.0,145847.08,1910.0,153961.59126984127,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,450.0,183632.6209000763,141331.48260869566,186825.1131934033,60.0,0.0,0.0,0.0,0.0,1.0
191004.9947871416,10773.0,145847.08,1967.0,153961.59126984127,0.0,0.0,1.0,1832.0,0.0,0.0,0.0,0.0,183632.6209000763,141331.48260869566,186825.1131934033,72.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,7800.0,145847.08,1966.0,153961.59126984127,0.0,0.0,0.0,892.0,1.0,0.0,0.0,416.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,7832.0,145847.08,1968.0,153961.59126984127,0.0,0.0,0.0,864.0,1.0,0.0,0.0,280.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,7424.0,145847.08,1978.0,153961.59126984127,0.0,0.0,0.0,1373.0,1.0,0.0,0.0,591.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,11227.0,145847.08,1968.0,153961.59126984127,0.0,0.0,0.0,1440.0,1.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,86.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,17673.5,145847.08,1977.0,153961.59126984127,1.0,0.0,0.0,1483.0,1.0,0.0,0.0,690.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9259.0,145847.08,1927.0,153961.59126984127,0.0,0.0,0.0,756.0,1.0,0.0,0.0,440.0,183632.6209000763,141331.48260869566,186825.1131934033,94.0,0.0,0.0,0.0,1.0,0.0
191004.9947871416,17082.0,145847.08,1978.0,153961.59126984127,0.0,0.0,0.0,1981.0,0.0,0.0,0.0,522.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,1.0,0.0,0.0,0.0,0.0
191004.9947871416,17673.5,145847.08,1938.0,153961.59126984127,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,480.0,183632.6209000763,141331.48260869566,186825.1131934033,107.5,0.0,0.0,1.0,0.0,0.0
191004.9947871416,11479.0,145847.08,1950.0,153961.59126984127,0.0,0.0,0.0,1074.0,1.0,0.0,0.0,467.0,183632.6209000763,141331.48260869566,186825.1131934033,65.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,9350.0,145847.08,1947.0,153961.59126984127,0.0,0.0,0.0,1531.0,1.0,0.0,0.0,209.0,183632.6209000763,141331.48260869566,186825.1131934033,50.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9525.0,145847.08,1954.0,153961.59126984127,0.0,0.0,0.0,1172.0,1.0,0.0,0.0,366.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,17485.0,145847.08,2009.0,153961.59126984127,1.0,0.0,0.0,1508.0,1.0,0.0,0.0,572.0,183632.6209000763,141331.48260869566,186825.1131934033,44.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,11200.0,145847.08,1964.0,153961.59126984127,0.0,0.0,0.0,1298.0,0.0,0.0,0.0,504.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,1.0,0.0
191004.9947871416,11980.0,145847.08,1987.0,153961.59126984127,1.0,0.0,0.0,1433.0,1.0,0.0,0.0,528.0,183632.6209000763,141331.48260869566,186825.1131934033,83.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,12361.0,145847.08,1993.0,153961.59126984127,1.0,0.0,0.0,1802.0,0.0,0.0,0.0,938.25,183632.6209000763,141331.48260869566,186825.1131934033,87.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,7360.0,145847.08,2010.0,153961.59126984127,1.0,0.0,0.0,1222.0,0.0,0.0,0.0,615.0,183632.6209000763,141331.48260869566,186825.1131934033,64.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,14235.0,145847.08,1900.0,153961.59126984127,0.0,0.0,0.0,1445.0,0.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,82.0,0.0,0.0,0.0,1.0,0.0
191004.9947871416,11105.0,145847.08,1996.0,153961.59126984127,0.0,0.0,0.0,965.0,1.0,0.0,0.0,580.0,183632.6209000763,141331.48260869566,186825.1131934033,82.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,9337.0,145847.08,1997.0,153961.59126984127,0.0,0.0,0.0,1692.0,0.0,0.0,0.0,513.0,183632.6209000763,141331.48260869566,186825.1131934033,60.5,0.0,0.0,0.0,0.0,0.0
191004.9947871416,15240.0,145847.08,1977.0,153961.59126984127,1.0,0.0,0.0,1026.0,1.0,0.0,0.0,308.0,183632.6209000763,141331.48260869566,186825.1131934033,38.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,7480.0,145847.08,1972.0,153961.59126984127,0.0,0.0,0.0,876.0,1.0,0.0,0.0,484.0,183632.6209000763,141331.48260869566,186825.1131934033,68.0,0.0,0.0,0.0,0.0,0.0
191004.9947871416,10389.0,145847.08,2003.0,153961.59126984127,1.0,0.0,0.0,1978.0,0.0,0.0,0.0,850.0,183632.6209000763,141331.48260869566,186825.1131934033,80.0,1.0,0.0,0.0,0.0,0.0
191004.9947871416,9375.0,145847.08,1997.0,153961.59126984127,1.0,0.0,0.0,2098.0,0.0,0.0,0.0,621.0,183632.6209000763,141331.48260869566,186825.1131934033,75.0,1.0,0.0,0.0,0.0,0.0
